sz,主板,000420,吉林化纤,1996-08-02,吉林化纤股份有限公司,"JILIN CHEMICAL FIBRE CO ., LTD",吉林省吉林市经开区昆仑街216号,www.jlcfc.com,"1,970,706,656","1,969,669,550",东北,吉林,吉林市,C 制造业
sz,主板,000421,南京公用,1996-08-06,南京公用发展股份有限公司,"NanJing Public Utilities Development Co., Ltd.",江苏省南京市建邺区白龙江东街8号（新城科技园科技创新综合体A4号楼）,www.zhong-bei.com,"572,646,934","572,646,184",华东,江苏,南京市,D 水电煤气
sz,主板,000422,ST宜化,1996-08-15,湖北宜化化工股份有限公司,"HUBEI YIHUA CHEMICAL INDUSTRY CO., LTD",湖北省宜昌市猇亭大道399号,www.hbyh.cn,"897,866,712","897,812,984",华中,湖北,宜昌市,C 制造业
sz,主板,000423,东阿阿胶,1996-07-29,东阿阿胶股份有限公司,"Dong-E-E-Jiao Co., Ltd.",山东省东阿县阿胶街78号,www.dongeejiao.com,"654,021,537","653,866,788",华东,山东,聊城市,C 制造业
sz,主板,000425,徐工机械,1996-08-28,徐工集团工程机械股份有限公司,"XCMG Construction Machinery Co., Ltd.",江苏省徐州市经济技术开发区驮蓝山路26号,www.xcmg.com,"7,833,668,430","6,995,037,403",华东,江苏,徐州市,C 制造业
sz,主板,000426,兴业矿业,1996-08-28,内蒙古兴业矿业股份有限公司,"INNER MONGOLIA XINGYE MINING CO.,LTD",内蒙古自治区赤峰市新城区八家组团玉龙大街路北、天义路西兴业集团办公楼,www.nmxyky.com,"1,837,192,219","1,475,274,205",华北,内蒙古,赤峰市,B 采矿业
sz,主板,000428,华天酒店,1996-08-08,华天酒店集团股份有限公司,"HUATIAN HOTEL GROUPCO.,LTD.",湖南省长沙市芙蓉区解放东路300号,www.huatian-hotel.com,"1,018,926,000","1,018,846,950",华中,湖南,长沙市,H 住宿餐饮
sz,主板,000429,粤高速Ａ,1998-02-20,广东省高速公路发展股份有限公司,"GUANGDONG PROVINCIAL EXPRESSWAY DEVELOPMENT CO.,LTD",广东省广州市白云路85号,www.gpedcl.com,"1,742,056,126","1,302,902,734",华南,广东,广州市,G 运输仓储
sz,主板,000430,张家界,1996-08-29,张家界旅游集团股份有限公司,"ZHANG JIA JIE TOURISM GROUP CO.,LTD",湖南省张家界市南庄坪1号花园,www.zjjgf.com,"404,817,686","331,738,800",华中,湖南,张家界市,N 公共环保
sz,主板,000488,晨鸣纸业,2000-11-20,山东晨鸣纸业集团股份有限公司,"SHANDONG CHENMING PAPER HOLDINGS CO.,LTD",山东省寿光市圣城街595号,www.chenmingpaper.com,"1,749,517,684","1,659,241,360",华东,山东,潍坊市,C 制造业
sz,主板,000498,山东路桥,1997-06-09,山东高速路桥集团股份有限公司,"Shandong Hi-Speed Road&Bridge Co., LTD.",山东省济南市历下区经十路14677号,www.sdlqgf.com,"1,556,959,203","1,120,137,113",华东,山东,济南市,E 建筑业
sz,主板,000501,鄂武商Ａ,1992-11-20,武汉武商集团股份有限公司,WUHAN DEPARTMENT STORE GROUP CO.LTD,湖北省武汉市江汉区解放大道690号,www.wushang.com.cn,"768,992,731","767,792,464",华中,湖北,武汉市,F 批发零售
sz,主板,000502,绿景控股,1992-11-23,绿景控股股份有限公司,"LVJING HOLDING CO.,LTD",广东省广州市海珠区同福西路131-133号首层01房,www.000502.cn,"184,819,607","183,347,957",华南,广东,广州市,K 房地产
sz,主板,000503,国新健康,1992-11-30,国新健康保障服务集团股份有限公司,"China Reform Health Management and Services Group Co., Ltd.",海南省海口市文华路18号君华海逸酒店703室,www.crhms.cn,"898,822,204","898,822,204",华南,海南,海口市,I 信息技术
sz,主板,000504,ST生物,1992-12-08,南华生物医药股份有限公司,"NanHua Bio-medicine CO.,Ltd．",湖南省长沙市天心区城南西路3号财信大厦13楼,www.nhbiogroup.com,"311,573,901","310,673,201",华中,湖南,长沙市,M 科研服务
